"nm0586568","Mads Mikkelsen","1965",NULL
"nm0586965","David Milch","1945",NULL
"nm0586969","Arnon Milchan","1944",NULL
"nm0587508","Louis Shaw Milito",NULL,NULL
"nm0587692","Miles Millar","1970",NULL
"nm0587955","Bennett Miller","1966",NULL
"nm0588087","Christopher Miller","1975",NULL
"nm0588340","Frank Miller","1957",NULL
"nm0588766","Kristen Miller","1976",NULL
"nm0589665","Brian Milligan",NULL,NULL
"nm0589734","Rosanne Milliken",NULL,NULL
"nm0590122","Mike Mills","1966",NULL
"nm0590196","Stephanie Mills","1957",NULL
"nm0590316","A.A. Milne","1882","1956"
"nm0590813","Gilles Mimouni","1956",NULL
"nm0590889","Daniel Minahan",NULL,NULL
"nm0591423","Tamás Mink","1969","2015"
"nm0591877","Miou-Miou","1950",NULL
"nm0591994","Lexi Alexander","1974",NULL
"nm0592746","Kevin Misher",NULL,NULL
"nm0592795","Piyush Mishra",NULL,NULL
"nm0592945","Marc Missonnier","1970",NULL
"nm0593294","Doug Mitchell",NULL,NULL
"nm0593310","Elizabeth Mitchell","1970",NULL
"nm0593435","Jerry Mitchell",NULL,NULL
"nm0593664","Radha Mitchell","1973",NULL
"nm0593730","Sid Mitchell","1981",NULL
"nm0593749","Steven Long Mitchell",NULL,NULL
"nm0593961","Rhona Mitra","1976",NULL
"nm0594271","Akihiro Miwa","1935",NULL
"nm0594499","Dai Miyazaki",NULL,NULL
"nm0594503","Hayao Miyazaki","1941",NULL
"nm0594898","Mo'Nique","1967",NULL
"nm0594959","Serge Moati","1946",NULL
"nm0595038","Marta M. Mobley",NULL,NULL
"nm0595584","Peter Moffat",NULL,NULL
"nm0595590","Steven Moffat","1961",NULL
"nm0595634","Georgia Tennant","1984",NULL
"nm0595680","Patrick Mofokeng",NULL,NULL
"nm0595738","Deborah Moggach","1948",NULL
"nm0596298","Ken Mok","1960",NULL
"nm0597687","Annemarie van de Mond","1962",NULL
"nm0597878","Gaby Monet",NULL,"2009"
"nm0599393","Art Monterastelli","1957",NULL
"nm0599594","Sebastian Montes",NULL,NULL
"nm0599727","Belinda Montgomery","1950",NULL
"nm0600409","Daniel Monzón","1968",NULL
"nm0600546","Lukas Moodysson","1969",NULL
"nm0600668","So-Ri Moon","1974",NULL
"nm0600872","Alan Moore","1953",NULL
"nm0601031","Chris Moore",NULL,NULL
"nm0601262","Guy Moore","1969",NULL
"nm0601337","Jason Moore","1970",NULL
"nm0601553","Mandy Moore","1984",NULL
"nm0601619","Michael Moore","1954",NULL
"nm0601781","Rich Moore","1963",NULL
"nm0601822","Ronald D. Moore","1964",NULL
"nm0601859","Scott Moore",NULL,NULL
"nm0601881","Simon Moore","1958",NULL
"nm0601954","Tim Moore",NULL,NULL
"nm0602104","Jocelyn Moorhouse","1960",NULL
"nm0602161","Corey Moosa",NULL,NULL
"nm0603628","Pierre Morel","1964",NULL
"nm0604263","Bobby Moresco","1951",NULL
"nm0604448","Abi Morgan","1968",NULL
"nm0604555","Chris Morgan",NULL,NULL
"nm0604558","Christopher Morgan","1942",NULL
"nm0604948","Peter Morgan","1963",NULL
"nm0605363","Michael Moriarty","1941",NULL
"nm0605453","Shôtarô Morikubo","1974",NULL
"nm0605775","Neal H. Moritz","1959",NULL
"nm0606190","Michael Morpurgo","1943",NULL
"nm0606251","David Morrell","1943",NULL
"nm0606439","Christopher Morris","1965",NULL
"nm0606640","Jim Morris",NULL,NULL
"nm0606877","Redmond Morris","1947",NULL
"nm0607185","Jennifer Morrison","1979",NULL
"nm0607325","Temuera Morrison","1960",NULL
"nm0607375","David Morrissey","1964",NULL
"nm0607865","Emily Mortimer","1971",NULL
"nm0608090","Samantha Morton","1977",NULL
"nm0608187","Mercedes Morán","1955",NULL
"nm0608210","Manuel Morón","1956",NULL
"nm0608714","Scott Mosier","1971",NULL
"nm0609212","Matías Mosteirín","1974",NULL
"nm0609549","Greg Mottola","1964",NULL
"nm0609600","Bill Motz","1964",NULL
"nm0609944","Wagner Moura","1976",NULL
"nm0610831","Gabriele Muccino","1967",NULL
"nm0611683","Russell Mulcahy","1953",NULL
"nm0611731","Saskia Mulder","1973",NULL
"nm0612199","Melissa Müller",NULL,NULL
"nm0612487","Kieran Mulroney","1965",NULL
"nm0612786","Ian Mune","1941",NULL
"nm0612816","Cristian Mungiu","1968",NULL
"nm0613460","Glen Murakami","1968",NULL
"nm0614165","Cillian Murphy","1976",NULL
"nm0614220","Donna Murphy","1959",NULL
"nm0614420","Karen Murphy",NULL,NULL
"nm0614441","Kevin Murphy",NULL,NULL
"nm0614682","Ryan Murphy","1965",NULL
"nm0614877","Chad Michael Murray","1981",NULL
"nm0615061","Joe Murray","1961",NULL
"nm0615063","Joel Murray","1963",NULL
"nm0615592","Andy Muschietti","1973",NULL
"nm0615780","John Musker","1953",NULL
"nm0616261","Raymie Muzquiz","1960",NULL
"nm0616393","David Muñoz","1968",NULL
"nm0616735","Jake Myers",NULL,NULL
"nm0616835","Randy Myers","1967",NULL
"nm0617705","Margaret Ménégoz","1941",NULL
"nm0617852","Wotan Wilke Möhring","1967",NULL
"nm0618057","Ulrich Mühe","1953","2007"
"nm0618579","Toshio Nabeshima",NULL,NULL
"nm0618680","Jeffrey Nachmanoff","1967",NULL
"nm0618690","Matheus Nachtergaele","1969",NULL
"nm0618897","A.G. Nadiadwala",NULL,NULL
"nm0619361","Margaret Nagle","1961",NULL
"nm0619507","Phyllis Nagy",NULL,NULL
"nm0619895","Ron Najor",NULL,NULL
"nm0619923","Olivier Nakache","1973",NULL
"nm0621586","Sylvia Nasar","1947",NULL
"nm0622288","Jeff Nathanson","1965",NULL
"nm0622329","Maria Nation",NULL,NULL
"nm0622537","James Naughtie","1952",NULL
"nm0622695","Gregory Nava","1949",NULL
"nm0622838","Bertha Navarro",NULL,NULL
"nm0623235","Deepak Nayar","1959",NULL
"nm0623614","Gub Neal","1959",NULL
"nm0625198","Brian Nelson",NULL,NULL
"nm0625356","Erik Nelson",NULL,NULL
"nm0625458","Jessie Nelson",NULL,NULL
"nm0625789","Tim Blake Nelson","1964",NULL
"nm0625858","André Nemec",NULL,NULL
"nm0626696","Gil Netter",NULL,NULL
"nm0626728","Lois Nettleton","1927","2008"
"nm0626883","Mace Neufeld","1928",NULL
"nm0627492","Brooke Nevin","1982",NULL
"nm0627917","Charles Newirth",NULL,NULL
"nm0628080","Eric Newman",NULL,NULL
"nm0628218","Nick Newman","1958",NULL
"nm0628226","Peter Newman",NULL,NULL
"nm0628352","Robert F. Newmyer","1956","2005"
"nm0628542","John Newton","1965",NULL
"nm0628601","Thandie Newton","1972",NULL
"nm0628806","Man-Tat Ng","1952",NULL
"nm0629272","Andrew Niccol","1964",NULL
"nm0629334","McG","1968",NULL
"nm0629538","Austin Nichols","1980",NULL
"nm0629653","Marisol Nichols","1973",NULL
"nm0629855","Julianne Nicholson","1971",NULL
"nm0629933","William Nicholson","1948",NULL
"nm0630437","Peggy Nicoll","1958","2019"
"nm0630633","Galt Niederhoffer","1975",NULL
"nm0631208","Hanneke Niens",NULL,NULL
"nm0631490","Bill Nighy","1949",NULL
"nm0632017","Martina Niland",NULL,NULL
"nm0632129","Christer Nilson",NULL,NULL
"nm0632497","Kazunari Ninomiya","1983",NULL
"nm0632689","Hidetoshi Nishijima","1971",NULL
"nm0632761","Masahiko Nishimura","1960",NULL
"nm0633138","Julie Nives",NULL,NULL
"nm0633180","Matt Nix","1971",NULL
"nm0633223","Cynthia Nixon","1966",NULL
"nm0633986","Tatsuo Nogami",NULL,"2013"
"nm0634240","Christopher Nolan","1970",NULL
"nm0634300","Jonathan Nolan","1976",NULL
"nm0634307","Ken Nolan",NULL,NULL
"nm0634409","Michelle Nolden",NULL,NULL
"nm0634602","Tetsuya Nomura","1970",NULL
"nm0634611","Pamela Nomvete",NULL,NULL
"nm0634733","Matt Noonan",NULL,NULL
"nm0635330","Eduardo Noriega","1973",NULL
"nm0635409","John Nordling",NULL,NULL
"nm0635431","Brock Norman Brock",NULL,NULL
"nm0636236","John Norton",NULL,NULL
"nm0636260","Mary Norton","1903","1992"
"nm0636426","Noomi Rapace","1979",NULL
"nm0637602","Michael Nozik",NULL,NULL
"nm0637615","Gaspar Noé","1963",NULL
"nm0637660","Noël-Noël","1897","1989"
"nm0637833","Nellie Nugiel",NULL,NULL
"nm0638586","Simon Nye","1958",NULL
"nm0638824","Michael Nyqvist","1960","2017"
"nm0638913","Ron Nyswaner","1956",NULL
"nm0639016","Knut Nærum","1961",NULL
"nm0639321","Dan O'Bannon","1946","2009"
"nm0639569","Gerry O'Brien",NULL,NULL
"nm0639681","Lorenzo O'Brien",NULL,NULL
"nm0639780","Rebecca O'Brien","1957",NULL
"nm0639994","Matt O'Casey",NULL,NULL
"nm0640055","Deirdre O'Connell","1951",NULL
"nm0640323","Frances O'Connor","1967",NULL
"nm0640334","Gavin O'Connor","1963",NULL
"nm0640337","Geoffrey O'Connor",NULL,NULL
"nm0640345","Greg O'Connor",NULL,NULL
"nm0640438","Matthew O'Connor",NULL,NULL
"nm0640976","John O'Farrell","1962",NULL
"nm0641168","Brian O'Halloran","1969",NULL
"nm0641244","David O'Hara","1965",NULL
"nm0641610","Matt O'Leary","1987",NULL
"nm0642145","Ed O'Neill","1946",NULL
"nm0642161","Evelyn O'Neill",NULL,NULL
"nm0642823","Thaddeus O'Sullivan","1947",NULL
"nm0643553","Lynda Obst",NULL,NULL
"nm0643647","Andrea Occhipinti","1957",NULL
"nm0643740","Jesús Ochoa","1959",NULL
"nm0644022","Bob Odenkirk","1962",NULL
"nm0644406","Nick Offerman","1970",NULL
"nm0644884","Jeong-wan Oh",NULL,NULL
"nm0644897","Sandra Oh","1971",NULL
"nm0645164","Michael Ohoven","1974",NULL
"nm0645683","Sophie Okonedo","1968",NULL
"nm0645766","Satoko Okudera",NULL,NULL
"nm0647140","Charles Olivier",NULL,NULL
"nm0647449","Jesús Olmo",NULL,NULL
"nm0647698","Kaitlin Olson","1975",NULL
"nm0647903","Erik Olson",NULL,NULL
"nm0647939","Josh Olson",NULL,NULL
"nm0647961","Martin Olson",NULL,NULL
"nm0648249","Timothy Olyphant","1968",NULL
"nm0648288","Chad Oman","1965",NULL
"nm0648486","Timothy Omundson","1969",NULL
"nm0648913","Lupe Ontiveros","1942","2012"
"nm0649117","Niels Arden Oplev","1961",NULL
"nm0649460","Roberto Orci","1973",NULL
"nm0649485","Murray Ord",NULL,NULL
"nm0649663","Jason Oremland",NULL,NULL
"nm0649715","Kerry Orent",NULL,NULL
"nm0650036","Susan Orlean","1955",NULL
"nm0650038","Lorne Orleans",NULL,NULL
"nm0650164","Alex Orlovsky",NULL,NULL
"nm0650525","Ashley Rose","1990",NULL
"nm0650702","Leland Orser","1960",NULL
"nm0651451","Romano Orzari","1964",NULL
"nm0651614","Barrie M. Osborne","1944",NULL
"nm0651660","Holmes Osborne","1947",NULL
"nm0651692","Kent Osborne","1969",NULL
"nm0651706","Mark Osborne","1970",NULL
"nm0651720","Nick Osborne",NULL,NULL
"nm0652223","Diana Ossana","1949",NULL
"nm0652226","Claudie Ossard","1943",NULL
"nm0652663","Patton Oswalt","1969",NULL
"nm0652855","Manny Oteyza",NULL,NULL
"nm0653878","Anita Overland",NULL,NULL
"nm0653899","Eric Ellis Overmyer","1951",NULL
"nm0654077","Alison Owen","1961",NULL
"nm0654110","Clive Owen","1964",NULL
"nm0654295","Alfie Allen","1986",NULL
"nm0654648","David Oyelowo","1976",NULL
"nm0655053","Sergio Pablos",NULL,NULL
"nm0655683","José Padilha","1967",NULL
"nm0656465","Arturo Paglia","1970",NULL
"nm0656739","Peter Paige","1969",NULL
"nm0656842","Lauran Paine","1916","2001"
"nm0657561","John Palermo","1978",NULL
"nm0657921","Tommy Pallotta","1968",NULL
"nm0658099","Alex Palmer","1973",NULL
"nm0658108","Amy Palmer",NULL,NULL
"nm0659238","Kamlesh Pandey",NULL,NULL
"nm0659544","Archie Panjabi","1972",NULL
"nm0660295","Bruna Papandrea","1971",NULL
"nm0660854","Vanessa Paradis","1972",NULL
"nm0661289","Mary Parent","1968",NULL
"nm0661406","David Parfitt","1958",NULL
"nm0661791","Chan-wook Park","1963",NULL
"nm0661910","Nick Park","1958",NULL
"nm0661912","Nira Park",NULL,NULL
"nm0661964","Tom Park",NULL,NULL
"nm0662042","Andrea Parker","1970",NULL
"nm0662504","Molly Parker","1972",NULL
"nm0662511","Nathaniel Parker","1962",NULL
"nm0662530","Ol Parker","1969",NULL
"nm0662582","Robert B. Parker","1932","2010"
"nm0662748","Walter F. Parkes","1951",NULL
"nm0662788","Judd Parkin","1952",NULL
"nm0663546","Janel Parrish","1988",NULL
"nm0664238","Adam Pascal","1970",NULL
"nm0664514","Martin Pasetta",NULL,NULL
"nm0665321","Jonas Pate","1970",NULL
"nm0665505","Katherine Paterson","1932",NULL
"nm0666739","Aaron Paul","1979",NULL
"nm0666791","Cinco Paul","1964",NULL
"nm0667416","Rodolphe Pauly","1979",NULL
"nm0667468","Pierre Pauquet",NULL,NULL
"nm0667734","Pawel Pawlikowski","1957",NULL
"nm0668122","John Paxton","1911","1985"
"nm0668247","Alexander Payne","1961",NULL
"nm0668309","Don Payne","1964","2013"
"nm0668373","Julie Payne","1951","2016"
"nm0668814","T.W. Peacocke","1960",NULL
"nm0668845","Maxine Peake","1974",NULL
"nm0668887","Ashley Pearce",NULL,NULL
"nm0668902","Craig Pearce",NULL,NULL
"nm0669311","Keir Pearson",NULL,NULL
"nm0669704","Raoul Peck","1953",NULL
"nm0669756","Anthony Peckham",NULL,NULL
"nm0670328","Bill Peet","1915","2002"
"nm0670408","Simon Pegg","1970",NULL
"nm0671567","Michael Peña","1976",NULL
"nm0671856","Joe Penhall",NULL,NULL
"nm0671980","Kal Penn","1977",NULL
"nm0672011","Sascha Penn",NULL,NULL
"nm0672015","Zak Penn","1968",NULL
"nm0672769","Stacy Peralta","1957",NULL
"nm0672922","Sharon Percy","1971",NULL
"nm0673270","Richard Perello",NULL,NULL
"nm0673944","George W. Perkins",NULL,NULL
"nm0674303","David Permut",NULL,NULL
"nm0674518","Charles Perrault","1628","1703"
"nm0674782","Harold Perrineau","1963",NULL
"nm0674909","Tom Perrotta","1961",NULL
"nm0675470","Marshall Persinger",NULL,NULL
"nm0675730","Sean Pertwee","1964",NULL
"nm0677037","Bob Peterson","1961",NULL
"nm0677075","Clark Peterson","1966",NULL
"nm0677597","Philippe Petit","1949",NULL
"nm0678104","Michael Petroni",NULL,NULL
"nm0678199","Valeri Petrov","1920","2014"
"nm0680355","Diana Phillips",NULL,NULL
"nm0680846","Todd Phillips","1970",NULL
"nm0680983","Ellen Page","1987",NULL
"nm0681218","Matilde Piana",NULL,NULL
"nm0681914","Rex Pickett","1956",NULL
"nm0682030","Jodi Picoult","1966",NULL
"nm0682066","Jeff Pidgeon","1965",NULL
"nm0682071","Rebecca Pidgeon","1965",NULL
"nm0682196","John Pielmeier","1949",NULL
"nm0682587","Greg Pierotti",NULL,NULL
"nm0682757","Frank Pierson","1925","2012"
"nm0683253","Rosamund Pike","1979",NULL
"nm0683986","Robert Pine","1941",NULL
"nm0684336","Steve Pink",NULL,NULL
"nm0684342","Jan Pinkava","1963",NULL
"nm0684500","Dominique Pinon","1955",NULL
"nm0685759","Pitof","1957",NULL
"nm0685856","Michael Pitt","1981",NULL
"nm0686095","Anne Pivcevic",NULL,NULL
"nm0686786","Alan Plater","1935","2010"
"nm0686887","Marc Platt","1957",NULL
"nm0687042","Paco Plaza","1973",NULL
"nm0687146","Jesse Plemons","1988",NULL
"nm0687189","Suzanne Pleshette","1937","2008"
"nm0688132","Amy Poehler","1971",NULL
"nm0688361","Bill Pohlad",NULL,NULL
"nm0688636","Laura Poitras","1964",NULL
"nm0688789","Michael Polaire",NULL,NULL
"nm0689081","Stephen Poliakoff","1952",NULL
"nm0689343","Jon Poll",NULL,NULL
"nm0689780","Gavin Polone",NULL,NULL
"nm0690422","Suchao Pongwilai",NULL,NULL
"nm0690686","Chris Pontius","1974",NULL
"nm0691131","Jeff Pope",NULL,NULL
"nm0691135","Jessica Pope",NULL,NULL
"nm0691174","Randy Pope",NULL,NULL
"nm0692051","Bruce Porter",NULL,NULL
"nm0692391","Blanca Portillo","1963",NULL
"nm0692427","Charles Portis","1933","2020"
"nm0692656","Amanda Posey",NULL,NULL
"nm0693243","Chris Potter","1960",NULL
"nm0693933","Dan Povenmire","1963",NULL
"nm0694066","Clifton Powell","1956",NULL
"nm0694526","Donna Powers",NULL,NULL
"nm0694612","Ron Powers",NULL,NULL
"nm0694619","Stefanie Powers","1942",NULL
"nm0694638","Wayne Powers",NULL,NULL
"nm0695038","Marcos Prado","1961",NULL
"nm0695332","Terry Pratchett","1948","2015"
"nm0695435","Chris Pratt","1979",NULL
"nm0696299","Edward R. Pressman","1943",NULL
"nm0696353","Jo Prestia","1960",NULL
"nm0696486","Rupert Preston",NULL,NULL
"nm0696611","Norbert Preuss",NULL,NULL
"nm0697362","J.B. Priestley","1894","1984"
"nm0698133","Gigi Pritzker",NULL,NULL
"nm0698184","Priyadarshan",NULL,NULL
"nm0698873","Mark Protosevich","1961",NULL
"nm0698925","Annie Proulx","1935",NULL
"nm0700312","Ian Puleston-Davies","1958",NULL
"nm0700607","Steve Punt","1962",NULL
"nm0700760","Steve Purcell",NULL,NULL
"nm0700834","Joseph Purdy",NULL,NULL
"nm0700856","James Purefoy","1964",NULL
"nm0700875","Om Puri","1950","2017"
"nm0701031","Neal Purvis","1961",NULL
"nm0701327","Bruno Putzulu","1967",NULL
"nm0702572","Maggie Q","1979",NULL
"nm0702804","Paris Qualles",NULL,NULL
"nm0702985","Philip Quast","1957",NULL
"nm0704031","A.J. Quinnell","1940","2005"
"nm0704270","Zachary Quinto","1977",NULL
"nm0705356","Daniel Radcliffe","1989",NULL
"nm0706002","Douglas Rae","1947",NULL
"nm0706032","Kori Rae",NULL,NULL
"nm0706220","Cyril Raffaelli","1974",NULL
"nm0706228","Andrea Raffaghello","1963",NULL
"nm0706537","Per Ragnar","1941",NULL
"nm0706567","Pablo Rago","1972",NULL
"nm0708723","Mauricio Andrade Ramos",NULL,NULL
"nm0708903","Lynne Ramsay","1969",NULL
"nm0709056","Peter Ramsey",NULL,NULL
"nm0710020","Joe Ranft","1960","2005"
"nm0710759","Jack Rapke",NULL,NULL
"nm0711110","Jim Rash","1971",NULL
"nm0711118","Phylicia Rashad","1948",NULL
"nm0711559","Victor Rasuk","1984",NULL
"nm0711805","Elden Henson","1977",NULL
"nm0711840","Brett Ratner","1969",NULL
"nm0711864","Devin Ratray","1977",NULL
"nm0712330","Rolando Ravello",NULL,NULL
"nm0712421","Joshua Ravetch",NULL,NULL
"nm0712546","Paresh Rawal","1950",NULL
"nm0712562","Raad Rawi",NULL,NULL
"nm0712753","Billy Ray",NULL,NULL
"nm0713479","Richard Piers Rayner",NULL,NULL
"nm0713747","Iain Rea",NULL,NULL
"nm0714114","Jim Reardon",NULL,NULL
"nm0714460","Emjay Rechsteiner","1964",NULL
"nm0714534","Aurélien Recoing","1958",NULL
"nm0714793","Quinn K. Redeker","1936",NULL
"nm0714985","Amanda Redman","1957",NULL
"nm0715636","Peyton Reed","1964",NULL
"nm0715953","Roger Rees","1944","2015"
"nm0716135","Tom Reeve","1962",NULL
"nm0716257","Matt Reeves","1966",NULL
"nm0716347","Nicolas Winding Refn","1970",NULL
"nm0716924","Allon Reich",NULL,NULL
"nm0717157","Alex Reid",NULL,NULL
"nm0717230","David Reid",NULL,NULL
"nm0717395","R.D. Reid","1944","2017"
"nm0717550","Ethan Reiff","1965",NULL
"nm0717603","Halina Reijn","1975",NULL
"nm0717709","Kelly Reilly","1977",NULL
"nm0718645","Ivan Reitman","1946",NULL
"nm0718646","Jason Reitman","1977",NULL
"nm0719080","Maurice Philip Remy",NULL,NULL
"nm0719208","Chris Renaud",NULL,NULL
"nm0719334","Ruth Rendell","1930","2015"
"nm0719637","Jeremy Renner","1971",NULL
"nm0719952","Rob Renzetti","1967",NULL
"nm0720135","John Requa",NULL,NULL
"nm0720277","Antonio Resines","1954",NULL
"nm0720715","Steven Reuther","1951","2010"
"nm0721675","David Reynolds",NULL,NULL
"nm0721778","Jesika Reynolds",NULL,NULL
"nm0721817","Kevin Reynolds","1952",NULL
"nm0722078","Yasmina Reza","1959",NULL
"nm0722279","Julian Rhind-Tutt","1968",NULL
"nm0722603","Anthony Rhulen",NULL,NULL
"nm0722629","Matthew Rhys","1974",NULL
"nm0722647","Robert Ri'chard","1983",NULL
"nm0723570","Tom Rice","1973",NULL
"nm0723692","Mike Rich","1959",NULL
"nm0724237","Martin Richards","1932","2012"
"nm0724641","Julie Richardson",NULL,NULL
"nm0724700","Mike Richardson","1950",NULL
"nm0724757","Salli Richardson-Whitfield","1967",NULL
"nm0724843","Alan Riche","1941",NULL
"nm0724854","Peter Riche",NULL,NULL
"nm0724995","Julian Richings","1955",NULL
"nm0725147","Randi Richmond",NULL,NULL
"nm0725345","Roland Suso Richter","1961",NULL
"nm0725543","Don Rickles","1926","2017"
"nm0725564","Thomas Rickman","1940","2018"
"nm0725957","Maryann Ridini Spencer",NULL,NULL
"nm0725983","John Ridley","1964",NULL
"nm0726099","Guy Riedel",NULL,NULL
"nm0726136","Kilian Riedhof","1971",NULL
"nm0726184","Sam Riegel","1976",NULL
"nm0726262","Max Riemelt","1984",NULL
"nm0727120","Michael Riley","1962",NULL
"nm0727165","Sam Riley","1980",NULL
"nm0728391","Danton Rissner","1940",NULL
"nm0728938","Emmanuelle Riva","1927","2017"
"nm0729304","Jonas Rivera",NULL,NULL
"nm0729345","Mabel Rivera","1952",NULL
"nm0730027","Janet Roach",NULL,NULL
"nm0730070","Linus Roache","1964",NULL
"nm0730168","Sam Robards","1961",NULL
"nm0730932","Chris Roberts","1968",NULL
"nm0731075","Emma Roberts","1991",NULL
"nm0731570","Selwyn Roberts","1947",NULL
"nm0732024","Shauna Robertson",NULL,NULL
"nm0732215","Marie-Monique Robin","1960",NULL
"nm0732364","Amy Robinson","1948",NULL
"nm0732961","Patrick Robinson",NULL,NULL
"nm0733227","Michael Robison","1955",NULL
"nm0733692","Marc Rocco","1962","2009"
"nm0733988","Tony Roche",NULL,NULL
"nm0734421","Jay Rodan","1974",NULL
"nm0734441","Robert Rodat","1953",NULL
"nm0734442","James Roday Rodriguez","1976",NULL
"nm0734472","Gene Roddenberry","1921","1991"
"nm0734654","Struan Rodger","1946",NULL
"nm0734718","Jemma Rodgers",NULL,NULL
"nm0735442","Michelle Rodriguez","1978",NULL
"nm0736312","Luc Roeg","1962",NULL
"nm0736622","Seth Rogen","1982",NULL
"nm0736966","John Rogers",NULL,NULL
"nm0737138","Reg Rogers","1964",NULL
"nm0737216","Steven Rogers",NULL,NULL
"nm0737993","Will Rokos",NULL,NULL
"nm0738222","Sam Rolfe","1924","1993"
"nm0738796","Mark Romanek","1959",NULL
"nm0738908","John Romano","1948",NULL
"nm0738918","Lou Romano","1972",NULL
"nm0739661","John Romita Sr.","1930",NULL
"nm0740160","Jon Ronson","1967",NULL
"nm0740400","Don Roos","1955",NULL
"nm0740407","Fred Roos","1934",NULL
"nm0740535","Stephen Root","1951",NULL
"nm0741125","Fran Rosati",NULL,"2015"
"nm0741242","Anika Noni Rose","1972",NULL
"nm0741889","David A. Rosemont",NULL,NULL
"nm0742347","Tom Rosenberg",NULL,NULL
"nm0742651","Howard Rosenman","1945",NULL
"nm0742772","Jane Rosenthal","1956",NULL
"nm0743671","Matt Ross","1970",NULL
"nm0743682","Michael K. Ross","1971",NULL
"nm0743781","Rick Ross",NULL,NULL
"nm0743824","Scott Ross","1951",NULL
"nm0744384","Christophe Rossignon",NULL,NULL
"nm0744429","Terry Rossio","1960",NULL
"nm0744485","Pablo Rosso",NULL,NULL
"nm0744632","Ben Rostul",NULL,NULL
"nm0744754","Michael Rotenberg",NULL,NULL
"nm0744793","Bob Roth",NULL,NULL
"nm0744834","Eli Roth","1972",NULL
"nm0744839","Eric Roth","1945",NULL
"nm0745186","Teryl Rothery","1962",NULL
"nm0745247","Rodney Rothman",NULL,NULL
"nm0745360","William L. Rotko","1970",NULL
"nm0745691","Duncan Rouleau",NULL,NULL
"nm0745751","Jonathan Roumie","1974",NULL
"nm0746041","Philippe Rousselet",NULL,NULL
"nm0746125","Brandon Routh","1979",NULL
"nm0746273","Charles Roven","1949",NULL
"nm0746393","Dominic Rowan","1971",NULL
"nm0746830","J.K. Rowling","1965",NULL
"nm0747287","Mark Roybal",NULL,NULL
"nm0748022","Bruce Joel Rubin","1943",NULL
"nm0748066","Henry Alex Rubin",NULL,NULL
"nm0748283","Richard P. Rubinstein","1947",NULL
"nm0748620","Paul Rudd","1969",NULL
"nm0748665","Al Ruddy","1930",NULL
"nm0748784","Scott Rudin","1958",NULL
"nm0748796","Paul Rudish","1969",NULL
"nm0748973","Maya Rudolph","1972",NULL
"nm0749104","Belén Rueda","1965",NULL
"nm0749263","Mark Ruffalo","1967",NULL
"nm0749363","Rufus","1942",NULL
"nm0750971","Simon Russell Beale","1961",NULL
"nm0751102","David O. Russell","1958",NULL
"nm0751207","Jack Golden Russell",NULL,NULL
"nm0751301","Lucy Russell","1972",NULL
"nm0751577","Anthony Russo","1970",NULL
"nm0751648","Joe Russo","1971",NULL
"nm0752407","Amy Ryan","1968",NULL
"nm0752740","Michelle Ryan","1984",NULL
"nm0752968","Ulf Ryberg",NULL,NULL
"nm0753083","Aaron Ryder",NULL,NULL
"nm0753314","Mark Rylance","1960",NULL
"nm0753526","RZA","1969",NULL
"nm0753737","Jérémie Renier","1981",NULL
"nm0755267","Katee Sackhoff","1980",NULL
"nm0755911","Peter Safran","1965",NULL
"nm0756083","Bill Sage","1962",NULL
"nm0756203","Ludivine Sagnier","1979",NULL
"nm0756686","Antoine de Saint-Exupéry","1900","1944"
"nm0756944","Susumu Saji",NULL,"2001"
"nm0756964","Osamu Saka","1930",NULL
"nm0756983","Hironobu Sakaguchi","1962",NULL
"nm0757017","Richard Sakai","1954",NULL
"nm0757087","Maaya Sakamoto","1980",NULL
"nm0757327","Takahiro Sakurai","1974",NULL
"nm0757855","Zoe Saldana","1978",NULL
"nm0757858","Carlos Saldanha","1965",NULL
"nm0758574","Walter Salles","1956",NULL
"nm0758608","Peter Sallis","1921","2017"
"nm0759799","Mark Samels",NULL,NULL
"nm0760221","Tony Sampson",NULL,NULL
"nm0760665","Antonia San Juan","1961",NULL
"nm0760778","Fatima Sana Shaikh","1992",NULL
"nm0760989","Kiele Sanchez","1977",NULL
"nm0761296","Paul Sandberg",NULL,NULL
"nm0761365","Mary Sandell",NULL,NULL
"nm0761498","Chris Sanders","1962",NULL
"nm0761744","Tim Sanders",NULL,NULL
"nm0763650","Ruben Santiago-Hudson","1956",NULL
"nm0764771","Peter Saraf",NULL,NULL
"nm0764780","Katherine Sarafian",NULL,NULL
"nm0764963","Alain Sarde","1952",NULL
"nm0764982","Jan Sardi",NULL,NULL
"nm0765121","Joseph Sargent","1925","2014"
"nm0765597","Peter Sarsgaard","1971",NULL
"nm0765911","Katrin Saß","1956",NULL
"nm0766005","Will Sasso","1975",NULL
"nm0766470","Sathyaraj","1954",NULL
"nm0766499","Sakichi Sato","1964",NULL
"nm0766837","Jennifer Saunders","1958",NULL
"nm0766872","Leanne Saunders",NULL,NULL
"nm0767655","S. Leigh Savidge",NULL,NULL
"nm0767894","Pilar Savone",NULL,NULL
"nm0768018","Julia Sawalha","1968",NULL
"nm0768027","Ikki Sawamura","1967",NULL
"nm0768249","Geoffrey Sax","1949",NULL
"nm0768324","Edward Saxon",NULL,NULL
"nm0768528","Amy Sayres",NULL,NULL
"nm0768957","Claire Scanlon",NULL,NULL
"nm0768959","Dan Scanlon","1976",NULL
